name;index;industry;sector;pca_0;pca_1;pca_2
Kyongbo Pharmaceutical Co., Ltd;214390;Drug Manufacturers - Specialty & Generic;Healthcare;-1.365107853289628;-0.007150128053281191;-0.1668687673800905
MIRAE ASSET Life Insurance Co., Ltd.;085620;Insurance - Life;Financial Services;-0.7332422600617243;-0.5786961394367685;-0.04221539353830984
Tonymoly Co., Ltd;214420;Household & Personal Products;Consumer Defensive;-1.3122229773836664;0.05050338155576345;-0.07666889493046156
Innocean Worldwide Inc.;214320;Advertising Agencies;Communication Services;-1.0397558457756844;-0.26605630964075677;0.13760987863507443
AJ Networks Co.,Ltd.;095570;Rental & Leasing Services;Industrials;-1.1522870406778547;-0.02334818420275786;-0.15647295464166106
Dong Il Steel Mfg Co.,Ltd;002690;Steel;Basic Materials;-0.6995031374852179;-0.5292503960875699;-0.14167161178577004
HDC I-Controls Co., Ltd.;039570;Electronic Components;Technology;-1.1594923729623452;-0.06016449033355792;-0.1764293007094077
LIG Nex1 Co., Ltd.;079550;Aerospace & Defense;Industrials;-1.32838243538927;0.08172458984486367;-0.14772555316145689
HYUNDAI CORPORATION HOLDINGS Co., Ltd.;227840;Food Distribution;Consumer Defensive;-1.4160337853475164;0.11929769788786801;-0.11277749858791244
Jeju Air Co., Ltd.;089590;Airlines;Industrials;-1.2612192397022723;-0.04084820342435977;-0.26041951092902155
Kumho HT, Inc.;214330;Auto Parts;Consumer Cyclical;-1.2041092247530307;-0.25883276181869136;0.07666230089162004
Sejin Heavy Industries Co., Ltd.;075580;Marine Shipping;Industrials;-1.1876152322794513;0.003653542415827604;-0.1005870526909633
It'S Hanbul Co., Ltd.;226320;Household & Personal Products;Consumer Defensive;-1.4751323032811166;0.15165462647959418;0.07093132927474168
JS Corporation;194370;Footwear & Accessories;Consumer Cyclical;-1.495341834385676;0.32946363219759367;0.32362574143469297
SAMIL C&S Co., Ltd.;004440;Building Materials;Basic Materials;-1.3991570297697535;0.053908287323108206;-0.05739934343258487
Haitai Confectionery&Foods Co.,ltd.;101530;Packaged Foods;Consumer Defensive;-1.8650956676372217;0.2785544516563565;0.32380439440968267
Mona Yongpyong Co.,Ltd;070960;Resorts & Casinos;Consumer Cyclical;-1.665317646120251;0.06804556919425256;0.36763772994790705
HAESUNG DS Co., Ltd.;195870;Semiconductor Equipment & Materials;Technology;-1.626184305048322;0.2406756323238873;0.5749131584827848
KOREIT;034830;REIT - Diversified;Real Estate;-1.3491960315958909;-0.10088579566531881;-0.31965613092475714
Korea Asset In Trust Co., Ltd;123890;REIT - Diversified;Real Estate;-1.6577587686590078;0.2572893359752889;0.5324660648565593
Dong Suh Companies Inc.;026960;Food Distribution;Consumer Defensive;-0.8648451915022898;-0.6397453323900499;-0.07650442776172209
DUAL Co., Ltd.;016740;Auto Parts;Consumer Cyclical;-1.548488061259818;-0.2533651423947009;0.1809291646303628
Sempio Foods Company;248170;Packaged Foods;Consumer Defensive;-1.8428988166678724;0.8164159801221037;1.5398319094031736
Ildong Pharmaceutical Co., Ltd.;249420;Drug Manufacturers - Specialty & Generic;Healthcare;-2.3477985142046887;0.3206409838612786;1.9204978112509363
